last_tag_seen	tag_visible	tag_x_coord	tag_distance	bumping	drive_command
d	d	c	c	d	d
0	t	170	292	f	r
0	t	170	291	f	r
0	t	158	292	f	r
0	t	126	288	f	r
0	f	126	288	f	r
0	f	126	288	f	r
0	f	126	288	f	r
0	f	126	288	f	r
0	f	126	288	f	r
0	f	126	288	f	r
0	f	126	288	f	r
0	f	126	288	f	r
1	t	277	1210	f	r
1	t	253	1277	f	r
1	t	228	1359	f	r
1	t	185	1410	f	r
1	t	154	1438	f	l
1	t	123	1422	f	l
1	t	109	1389	f	l
1	t	110	1395	f	l
1	t	114	1397	f	l
1	t	143	1438	f	l
1	t	166	1421	f	f
1	t	196	1391	f	f
1	t	194	1390	f	f
1	t	195	1393	f	f
1	t	195	1393	f	f
1	t	195	1394	f	f
1	t	195	1392	f	r
1	t	194	1403	f	r
1	t	183	1386	f	r
1	t	158	1421	f	f
1	t	144	1394	f	f
1	t	145	1395	f	f
1	t	145	1396	f	f
1	t	145	1396	f	f
1	t	145	1396	f	f
1	t	145	1400	f	f
1	t	145	1397	f	f
1	t	145	1420	f	f
1	t	143	1398	f	f
1	t	144	1306	f	f
1	t	146	1254	f	f
1	t	147	1198	f	f
1	t	148	1140	f	f
1	t	149	1084	f	f
1	t	149	1030	f	f
1	t	149	958	f	f
1	t	149	911	f	f
1	t	151	842	f	f
1	t	153	808	f	f
1	t	155	755	f	f
1	t	156	806	f	f
1	t	156	806	f	f
1	t	156	805	f	f
1	t	156	805	f	f
1	t	154	785	f	f
1	t	154	736	f	f
1	t	155	654	f	f
1	t	156	627	f	f
1	t	155	549	f	f
1	t	151	516	f	f
1	t	150	518	f	f
1	t	150	516	f	f
1	t	150	516	f	f
1	t	151	541	f	f
1	t	150	516	f	f
1	t	150	516	f	f
1	t	148	507	f	f
1	t	140	464	f	f
1	t	134	432	f	f
1	t	132	430	f	f
1	t	131	427	f	f
1	t	131	427	f	f
1	t	131	427	f	f
1	t	131	427	f	f
1	t	127	414	f	f
1	t	118	362	f	l
1	f	118	362	f	l
1	f	118	362	f	l
1	f	118	362	f	l
1	f	118	362	f	l
1	f	118	362	f	l
1	f	118	362	f	l
1	f	118	362	f	b
1	f	118	362	f	b
1	f	118	362	f	b
1	f	118	362	f	b
1	f	118	362	f	b
1	t	132	335	f	b
1	t	132	345	f	b
1	t	131	336	f	b
1	t	133	349	f	l
1	t	149	390	f	l
1	t	151	393	f	l
1	t	151	399	f	l
1	t	151	400	f	l
1	t	168	397	f	l
1	t	194	390	f	l
1	t	232	362	f	l
1	t	264	356	f	l
1	f	264	356	f	l
1	f	264	356	f	l
1	f	264	356	f	l
1	f	264	356	f	l
2	t	29	834	f	l
2	t	62	900	f	l
2	t	98	978	f	l
2	t	110	994	f	l
2	t	110	998	f	l
2	t	110	1001	f	l
2	t	110	1001	f	l
2	t	116	1014	f	f
2	t	143	1037	f	f
2	t	140	1024	f	f
2	t	140	1028	f	f
2	t	140	1030	f	f
2	t	140	1031	f	f
2	t	138	1024	f	f
2	t	133	916	f	f
2	t	134	858	f	f
2	t	135	813	f	f
2	t	138	752	f	f
2	t	141	708	f	f
2	t	142	667	f	f
2	t	143	614	f	f
2	t	144	588	f	f
2	t	144	513	f	f
2	t	144	456	f	f
2	t	145	413	f	f
2	t	146	349	f	f
2	t	148	355	f	f
2	t	147	343	f	f
2	t	147	343	f	f
2	t	147	356	f	f
2	t	147	343	f	f
2	t	147	343	f	f
2	t	142	327	f	l
2	t	142	287	f	l
2	f	142	287	f	l
2	f	142	287	f	l
2	f	142	287	f	l
2	f	142	287	f	l
2	f	142	287	f	l
2	f	142	287	f	l
2	t	170	258	f	l
2	t	199	256	f	l
2	f	199	256	f	l
2	f	199	256	f	l
2	f	199	256	f	l
2	f	199	256	f	l
2	f	199	256	f	l
2	f	199	256	f	l
2	f	199	256	f	l
2	f	199	256	f	l
2	f	199	256	f	l
2	f	199	256	f	l
2	f	199	256	f	l
3	t	49	1854	f	l
3	t	57	1836	f	l
3	t	57	1847	f	l
3	t	57	1839	f	l
3	t	75	1933	f	l
3	t	107	2099	f	l
3	t	114	2065	f	l
3	t	112	2078	f	l
1	t	112	1775	f	l
1	t	112	1775	f	l
1	t	112	1763	f	l
1	t	112	1763	f	l
3	t	112	2105	f	l
3	t	125	2130	f	l
3	t	124	2140	f	l
3	t	124	2138	f	l
3	t	124	2115	f	l
3	t	124	2142	f	l
3	t	124	2133	f	l
3	t	124	2135	f	l
3	t	124	2136	f	l
3	t	137	2150	f	f
3	t	156	2206	f	f
3	t	152	2179	f	f
3	t	152	2131	f	f
3	t	152	2147	f	f
3	t	152	2131	f	f
3	t	152	2144	f	f
3	t	149	2150	f	f
3	t	149	2041	f	f
3	t	151	1988	f	f
3	t	152	1961	f	f
3	t	153	1904	f	f
3	t	153	1838	f	f
3	t	155	1755	f	f
3	t	155	1424	f	f
0	t	156	1640	f	f
0	t	156	1567	f	f
3	t	158	1338	f	f
3	t	159	1300	f	f
3	t	161	1392	f	f
3	t	162	1322	f	f
3	t	165	1140	f	f
3	t	169	1088	f	f
3	t	171	1041	f	f
3	t	173	989	f	f
3	t	175	935	f	f
3	t	178	874	f	r
3	t	182	887	f	r
3	t	174	889	f	r
3	t	146	829	f	r
3	t	122	809	f	l
3	t	92	769	f	l
3	t	94	831	f	l
3	t	93	770	f	l
3	t	94	831	f	l
3	t	108	794	f	l
3	t	137	806	f	f
3	t	144	819	f	f
3	t	142	813	f	f
3	t	142	819	f	f
3	t	142	819	f	f
3	t	143	875	f	f
3	t	140	805	f	f
3	t	137	762	f	f
3	t	136	699	f	f
3	t	135	655	f	f
3	t	133	628	f	f
3	t	130	547	f	f
3	t	129	511	f	f
3	t	127	444	f	f
3	t	123	387	f	l
3	t	119	335	f	l
3	t	119	331	f	l
3	t	117	319	f	l
3	t	117	319	f	l
3	t	127	335	f	f
3	t	158	339	f	f
3	t	154	326	f	f
3	t	154	326	f	f
3	t	154	326	f	f
3	t	155	339	f	f
3	t	154	314	f	f
3	t	163	279	f	f
3	t	167	289	f	f
3	t	167	279	f	f
3	t	167	278	f	f
3	t	167	278	f	f
3	t	167	278	f	f
3	t	167	278	f	f
3	t	167	278	f	f
3	t	168	284	f	f
3	t	171	276	f	f
3	t	170	276	f	f
3	t	169	266	f	f
3	t	169	266	f	f
3	t	169	266	f	f
3	t	169	266	f	f
3	t	169	266	f	f
3	t	169	266	f	f
3	t	169	266	f	f
3	t	169	266	f	f
3	t	169	266	f	f
3	t	170	276	f	f
3	t	170	276	f	f
3	t	169	266	f	f
3	t	169	266	f	f
3	t	169	266	f	f
3	t	169	266	f	f
3	t	170	276	f	f
3	f	170	276	f	f
3	f	170	276	f	f
3	f	170	276	f	f
3	f	170	276	f	f
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	f	170	276	f	b
3	t	191	264	f	b
3	t	190	263	f	b
3	t	190	266	f	b
3	t	191	268	f	f
3	t	207	304	f	f
3	t	206	324	f	f
3	t	208	326	f	f
3	t	207	342	f	f
3	t	206	330	f	f
3	t	205	328	f	f
3	t	207	301	f	f
3	t	217	245	f	f
3	f	217	245	f	f
3	f	217	245	f	b
3	f	217	245	f	b
3	f	217	245	f	b
3	f	217	245	f	b
3	f	217	245	f	b
3	f	217	245	f	b
3	f	217	245	f	b
3	f	217	245	f	b
3	f	217	245	f	b
3	f	217	245	f	b
3	f	217	245	f	b
3	f	217	245	f	b
3	f	217	245	f	s
3	t	233	232	f	s
3	t	232	244	f	s
3	t	230	248	f	s
3	t	230	237	f	s
3	t	230	239	f	s
3	t	230	239	f	s
3	t	230	239	f	s
3	t	230	239	f	s
3	t	230	239	f	s
3	t	230	239	f	s
0	t	153	1217	f	f
0	t	153	1216	f	f
0	t	153	1217	f	f
0	t	153	1217	f	f
0	t	153	1216	f	f
0	t	153	1216	f	f
0	t	153	1235	f	f
0	t	150	1206	f	f
0	t	153	1271	f	f
0	t	154	1231	f	f
0	t	155	1182	f	f
0	t	154	1077	f	f
0	t	155	1178	f	f
0	t	154	1076	f	f
0	t	154	1076	f	f
0	t	154	1078	f	f
0	t	154	1078	f	f
0	t	155	1168	f	f
0	t	155	1031	f	f
0	t	156	995	f	f
0	t	157	929	f	f
0	t	157	926	f	f
0	t	158	869	f	f
0	t	159	809	f	f
0	t	161	803	f	f
0	t	160	744	f	f
0	t	159	768	f	f
0	t	159	760	f	f
0	t	159	758	f	f
0	t	159	757	f	f
0	t	159	758	f	f
0	t	159	810	f	f
0	t	158	755	f	f
0	t	157	739	f	f
0	t	156	703	f	f
0	t	156	680	f	f
0	t	156	604	f	f
0	t	155	559	f	f
0	t	154	516	f	f
0	t	153	454	f	f
0	t	151	447	f	f
0	t	148	395	f	f
0	t	148	389	f	f
0	t	148	393	f	f
0	t	148	392	f	f
0	t	148	392	f	f
0	t	148	392	f	f
0	t	149	412	f	f
0	t	148	393	f	f
0	t	148	389	f	f
0	t	145	379	f	f
0	t	141	335	f	f
0	t	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
0	f	139	283	f	r
1	t	183	1353	f	r
1	f	183	1353	f	r
1	t	118	1334	f	l
1	t	92	1258	f	l
1	t	56	1180	f	l
1	t	58	1184	f	l
1	t	59	1172	f	l
1	t	58	1172	f	l
1	t	59	1177	f	l
1	f	59	1177	f	l
1	t	98	1283	f	l
1	f	98	1283	f	f
1	f	98	1283	f	f
1	t	157	1369	f	f
1	t	155	1374	f	f
1	t	155	1366	f	f
1	t	155	1368	f	f
1	t	155	1366	f	f
1	t	155	1367	f	f
1	t	155	1366	f	f
1	t	155	1367	f	f
1	t	155	1367	f	f
1	t	155	1363	f	f
1	t	155	1348	f	f
1	t	155	1342	f	f
1	t	155	1345	f	f
1	t	156	1334	f	f
1	t	156	1289	f	f
1	t	156	1252	f	f
1	t	158	1179	f	f
1	t	158	1133	f	f
1	t	158	1113	f	f
1	t	158	1074	f	f
1	t	160	1025	f	f
1	t	160	1005	f	f
1	t	162	998	f	f
1	t	162	977	f	f
1	t	161	953	f	f
1	t	159	942	f	f
1	t	159	934	f	f
1	t	160	915	f	f
1	t	162	842	f	f
1	t	163	786	f	f
1	t	165	712	f	f
1	t	165	673	f	f
1	t	166	579	f	r
1	t	167	542	f	r
1	t	168	491	f	r
1	t	168	474	f	r
1	t	167	473	f	r
1	t	168	496	f	r
1	t	167	473	f	r
1	t	167	475	f	r
1	t	167	497	f	l
1	t	150	480	f	l
1	t	132	469	f	l
1	t	135	474	f	l
1	t	135	474	f	l
1	t	136	475	f	l
1	t	135	475	f	l
1	t	136	495	f	l
1	t	136	496	f	l
1	t	136	475	f	l
1	t	136	496	f	l
1	t	136	475	f	l
1	t	136	475	f	l
1	t	136	496	f	f
1	t	136	475	f	f
1	t	145	477	f	f
1	t	168	499	f	f
1	t	167	498	f	f
1	t	166	476	f	f
1	t	166	498	f	f
1	t	166	477	f	f
1	t	166	478	f	f
1	t	166	498	f	f
1	t	166	498	f	f
1	t	165	469	f	f
1	t	162	445	f	f
1	t	164	402	f	l
1	t	167	332	f	l
1	f	167	332	f	l
1	f	167	332	f	l
1	f	167	332	f	l
1	f	167	332	f	l
1	f	167	332	f	l
1	f	167	332	f	l
1	f	167	332	f	l
1	f	167	332	f	l
1	f	167	332	f	l
1	f	167	332	f	l
1	f	167	332	f	l
1	f	167	332	f	l
1	t	246	261	f	l
1	f	246	261	f	l
1	f	246	261	f	l
1	f	246	261	f	l
1	f	246	261	f	l
1	f	246	261	f	l
1	f	246	261	f	l
1	f	246	261	f	l
1	f	246	261	f	l
2	t	51	722	f	l
2	t	86	793	f	l
2	t	121	910	f	l
2	t	148	931	f	r
2	t	176	934	f	r
2	t	183	859	f	r
2	t	184	926	f	r
2	t	183	853	f	r
2	t	183	853	f	r
2	t	183	853	f	r
2	t	179	854	f	r
2	t	170	926	f	r
2	t	170	866	f	r
2	t	170	867	f	r
2	t	170	866	f	r
2	t	171	931	f	r
2	t	170	867	f	r
2	t	170	867	f	r
2	t	170	867	f	r
2	t	170	866	f	r
2	t	170	866	f	r
2	t	170	867	f	f
2	t	154	862	f	f
2	t	159	862	f	f
2	t	158	862	f	f
2	t	159	866	f	f
2	t	159	866	f	f
2	t	159	866	f	f
2	t	158	862	f	f
2	t	159	932	f	f
2	t	159	931	f	f
2	t	157	856	f	f
2	t	156	835	f	f
2	t	158	790	f	f
2	t	160	807	f	f
2	t	164	694	f	f
2	t	167	665	f	f
2	t	169	662	f	f
2	t	171	574	f	f
2	t	173	523	f	r
2	t	175	479	f	r
2	t	177	469	f	r
2	t	177	494	f	r
2	t	177	493	f	r
2	t	168	493	f	f
2	t	142	467	f	f
2	t	145	491	f	f
2	t	144	471	f	f
2	t	145	491	f	f
2	t	144	471	f	f
2	t	144	472	f	f
2	t	144	472	f	f
2	t	144	472	f	f
2	t	144	472	f	f
2	t	137	441	f	f
2	t	135	380	f	f
2	t	130	328	f	f
2	t	119	256	f	f
2	f	119	256	f	f
2	f	119	256	f	f
2	f	119	256	f	f
2	f	119	256	f	f
2	t	130	249	f	f
2	t	128	249	f	f
2	t	128	248	f	f
2	t	128	248	f	f
2	t	128	248	f	f
2	t	128	248	f	f
2	t	128	248	f	f
2	t	128	248	f	f
2	t	128	248	f	f
2	t	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
2	f	128	246	f	l
3	t	39	1860	f	l
3	t	55	1926	f	l
0	t	93	1834	f	l
3	t	133	2288	f	r
3	t	163	2264	f	r
3	t	161	2267	f	r
3	t	162	2284	f	r
1	t	161	1903	f	r
3	t	162	2272	f	r
3	t	162	2285	f	f
1	t	145	1903	f	f
3	t	149	2198	f	f
3	t	150	2249	f	f
3	t	150	2269	f	f
3	t	150	2247	f	f
3	t	150	2258	f	f
3	t	150	2246	f	f
3	t	150	2252	f	f
0	t	148	2271	f	f
3	t	148	2074	f	f
0	t	147	1826	f	f
3	t	147	2077	f	f
3	t	147	1973	f	f
3	t	147	1636	f	f
3	t	148	1896	f	f
3	t	147	1626	f	f
3	t	147	1741	f	f
3	t	149	1722	f	f
3	t	150	1458	f	f
3	t	150	1444	f	f
3	t	150	1492	f	f
3	t	151	1466	f	f
0	t	151	1462	f	f
0	t	151	1695	f	f
0	t	151	1691	f	f
0	t	151	1691	f	f
0	t	151	1462	f	f
0	t	151	1462	f	f
0	t	151	1454	f	f
0	t	151	1463	f	f
3	t	151	1508	f	f
3	t	151	1467	f	f
3	t	151	1462	f	f
3	t	151	1692	f	f
3	t	148	1415	f	f
3	t	149	1392	f	f
3	t	149	1549	f	f
3	t	149	1510	f	f
3	t	151	1445	f	f
3	t	153	1407	f	f
3	t	152	1382	f	f
3	t	153	1308	f	f
3	t	155	1288	f	r
3	t	155	1129	f	r
3	t	160	1115	f	r
3	t	165	1235	f	r
3	t	164	1235	f	r
3	t	164	1108	f	r
3	t	164	1108	f	r
3	t	164	1108	f	r
3	t	164	1108	f	r
3	t	164	1242	f	f
3	t	151	1210	f	f
3	t	155	1218	f	f
3	t	155	1232	f	f
3	t	155	1241	f	f
3	t	155	1238	f	f
3	t	155	1239	f	f
3	t	155	1239	f	f
3	t	155	1238	f	f
3	t	153	1218	f	f
3	t	148	1046	f	f
3	t	146	1001	f	f
3	t	146	970	f	f
3	t	145	913	f	f
3	t	145	912	f	f
3	t	146	880	f	f
3	t	145	814	f	l
3	t	145	722	f	l
3	t	145	678	f	l
3	t	146	685	f	l
3	t	146	687	f	l
3	t	146	687	f	l
3	t	146	724	f	l
3	t	146	677	f	f
3	t	162	689	f	f
3	t	162	723	f	f
3	t	162	724	f	f
3	t	161	681	f	f
3	t	162	723	f	f
3	t	161	680	f	f
3	t	161	680	f	f
3	t	161	680	f	f
3	t	161	680	f	f
3	t	161	680	f	f
3	t	161	684	f	f
3	t	158	665	f	f
3	t	159	615	f	f
3	t	162	608	f	f
3	t	163	535	f	f
3	t	165	483	f	f
3	t	166	463	f	f
3	t	169	394	f	f
3	t	171	338	f	f
3	t	175	305	f	f
3	t	180	262	f	f
3	t	179	264	f	f
3	t	180	273	f	f
3	t	179	263	f	f
3	t	179	263	f	f
3	t	179	263	f	f
3	t	176	263	f	f
3	t	167	275	f	f
3	t	170	265	f	f
3	t	170	265	f	f
3	t	170	265	f	f
3	t	170	274	f	f
3	t	170	274	f	f
3	t	170	274	f	f
3	t	170	274	f	f
3	t	170	264	f	f
3	t	170	264	f	f
3	t	170	265	f	f
3	t	170	264	f	f
3	t	170	265	f	f
3	t	170	264	f	f
3	t	170	265	f	f
3	t	170	265	f	f
3	t	170	264	f	f
3	t	170	265	f	f
3	t	170	274	f	f
3	f	170	274	f	f
3	t	169	258	f	f
3	f	169	258	f	f
3	f	169	258	f	f
3	f	169	258	f	f
3	f	169	258	f	f
3	f	169	258	f	f
3	f	169	258	f	f
3	f	169	258	f	f
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
3	f	169	258	f	s
0	t	163	1212	f	f
0	t	163	1212	f	f
0	t	163	1212	f	f
0	t	163	1213	f	f
0	t	163	1212	f	f
0	t	163	1212	f	f
0	t	163	1212	f	f
0	t	163	1213	f	f
0	t	164	1355	f	f
0	t	163	1212	f	f
0	t	164	1352	f	f
0	t	163	1352	f	f
0	t	163	1213	f	f
0	t	163	1213	f	f
0	t	163	1213	f	f
0	t	163	1212	f	f
0	t	162	1227	f	f
0	t	161	1321	f	f
0	t	160	1168	f	f
0	t	160	1140	f	f
0	t	164	1082	f	f
0	t	170	1077	f	f
0	t	174	1036	f	f
0	t	175	1013	f	f
0	t	178	968	f	f
0	t	181	907	f	r
0	t	184	820	f	r
0	t	186	818	f	r
0	t	186	824	f	r
0	t	186	818	f	r
0	t	186	815	f	r
0	t	186	813	f	r
0	t	164	839	f	l
0	t	141	838	f	l
0	t	131	798	f	l
0	t	133	799	f	l
0	t	133	801	f	l
0	t	133	801	f	l
0	t	133	864	f	f
0	t	147	835	f	f
0	t	149	883	f	f
0	t	150	818	f	f
0	t	151	876	f	f
0	t	151	876	f	f
0	t	150	815	f	f
0	t	150	822	f	f
0	t	150	799	f	f
0	t	149	758	f	f
0	t	148	704	f	f
0	t	147	672	f	f
0	t	145	621	f	f
0	t	145	599	f	f
0	t	144	530	f	f
0	t	142	503	f	f
0	t	141	448	f	f
0	t	139	402	f	f
0	t	137	371	f	l
0	t	133	334	f	l
0	t	132	332	f	l
0	t	133	343	f	l
0	t	132	326	f	l
0	t	132	325	f	f
0	t	146	331	f	f
0	t	148	345	f	f
0	t	149	344	f	f
0	t	148	328	f	f
0	t	149	344	f	f
0	t	148	328	f	f
0	t	149	344	f	f
0	t	148	328	f	f
0	t	151	313	f	f
0	f	151	313	f	f
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
0	f	151	313	f	r
1	t	273	1176	f	r
1	t	235	1302	f	r
1	t	203	1332	f	r
1	t	175	1373	f	l
1	t	145	1381	f	l
1	t	144	1364	f	l
1	t	143	1372	f	l
1	t	143	1373	f	l
1	t	143	1372	f	l
1	t	143	1374	f	l
1	t	143	1375	f	f
1	t	150	1378	f	f
1	t	148	1387	f	f
1	t	150	1375	f	f
1	t	150	1373	f	f
1	t	150	1382	f	f
1	t	150	1376	f	f
1	t	150	1382	f	f
1	t	150	1376	f	f
1	t	149	1359	f	f
1	t	149	1316	f	f
1	t	150	1274	f	f
1	t	152	1212	f	f
1	t	152	1178	f	f
1	t	152	1133	f	f
1	t	152	1077	f	f
1	t	154	1034	f	f
1	t	154	986	f	f
1	t	155	949	f	f
1	t	156	909	f	f
1	t	156	820	f	f
1	t	158	772	f	f
1	t	158	700	f	f
1	t	158	646	f	f
1	t	158	602	f	f
1	t	158	533	f	f
1	t	158	476	f	f
1	t	158	436	f	f
1	t	154	410	f	f
1	t	155	411	f	f
1	t	156	412	f	f
1	t	156	411	f	f
1	t	156	411	f	f
1	t	156	411	f	f
1	t	156	410	f	f
1	t	156	411	f	f
1	t	156	411	f	f
1	t	156	376	f	l
1	t	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
1	f	156	333	f	l
2	t	29	752	f	l
2	t	61	728	f	l
2	t	95	805	f	l
2	t	105	800	f	l
2	t	105	799	f	l
2	t	105	798	f	l
2	t	105	799	f	l
2	t	105	799	f	l
2	t	105	799	f	l
2	t	128	846	f	f
2	t	148	849	f	f
2	t	154	845	f	f
2	t	154	845	f	f
2	t	154	845	f	f
2	t	154	845	f	f
2	t	154	845	f	f
2	t	154	845	f	f
2	t	154	844	f	f
2	t	154	913	f	f
2	t	154	845	f	f
2	t	154	913	f	f
2	t	154	845	f	f
2	t	154	844	f	f
2	t	154	913	f	f
2	t	154	845	f	f
2	t	152	830	f	f
2	t	155	852	f	f
2	t	158	798	f	f
2	t	160	751	f	f
2	t	161	664	f	f
2	t	162	615	f	f
2	t	164	573	f	f
2	t	166	538	f	f
2	t	166	545	f	f
2	t	165	545	f	f
2	t	165	545	f	f
2	t	153	538	f	f
2	t	156	543	f	f
2	t	155	545	f	f
2	t	155	548	f	f
2	t	155	545	f	f
2	t	155	545	f	f
2	t	155	545	f	f
2	t	153	526	f	f
2	t	148	479	f	f
2	t	146	462	f	f
2	t	143	386	f	f
2	t	140	337	f	l
2	t	137	293	f	l
2	t	134	269	f	l
2	t	135	268	f	l
2	t	135	268	f	f
2	t	149	272	f	f
2	t	150	273	f	f
2	t	150	264	f	f
2	t	150	273	f	f
2	t	150	264	f	f
2	t	150	264	f	f
2	t	151	272	f	f
2	t	150	272	f	f
2	t	150	272	f	f
2	t	150	272	f	f
2	f	150	272	f	f
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
2	f	150	272	f	l
3	t	20	1741	f	l
3	t	45	1926	f	l
3	t	78	2098	f	l
3	t	99	2261	f	l
3	t	132	2244	f	l
3	t	133	2190	f	l
0	t	133	1885	f	l
0	t	133	1879	f	l
0	t	133	1879	f	l
0	t	133	1885	f	l
0	t	133	1885	f	l
0	t	133	1879	f	l
0	t	133	1879	f	l
0	t	133	1885	f	l
0	t	133	1885	f	l
0	t	133	1879	f	l
0	t	133	1879	f	l
3	t	135	2252	f	f
3	t	146	2241	f	f
3	t	145	2257	f	f
3	t	144	2262	f	f
3	t	144	2265	f	f
3	t	144	2276	f	f
3	t	144	2276	f	f
3	t	144	2262	f	f
3	t	144	2276	f	f
3	t	144	2276	f	f
0	t	143	1878	f	f
3	t	142	2223	f	f
0	t	143	1853	f	f
3	t	145	2104	f	f
3	t	146	2049	f	f
0	t	147	1696	f	f
0	t	149	1945	f	f
0	t	147	1656	f	f
0	t	148	1580	f	f
3	t	152	1792	f	f
3	t	152	1784	f	f
3	t	152	1791	f	f
3	t	152	1781	f	f
3	t	152	1784	f	f
3	t	152	1780	f	f
3	t	152	1779	f	f
3	t	152	1782	f	f
3	t	152	1782	f	f
3	t	152	1775	f	f
3	t	150	1771	f	f
3	t	150	1747	f	f
3	t	150	1478	f	f
3	t	150	1376	f	f
3	t	150	1374	f	f
3	t	151	1486	f	f
3	t	151	1433	f	f
3	t	152	1218	f	l
3	t	153	1388	f	l
3	t	151	1190	f	l
3	t	153	1168	f	l
3	t	152	1345	f	l
3	t	149	1171	f	l
3	t	149	1169	f	l
3	t	149	1210	f	l
3	t	150	1196	f	l
3	t	149	1215	f	l
3	t	150	1208	f	l
